hu1,hu2,hu3,hu4,hu5,hu6,hu7,etiqueta
0.1966608225054225,0.0016143641459942367,0.004715485238801696,4.428869941322763e-05,-9.359620624887761e-09,-9.459058982826312e-07,-1.7945477288058173e-08,3
0.17127609304078206,0.001374685699377903,0.00010247934547189978,4.4237710562218964e-07,2.2527979848946815e-12,1.3474024321320559e-08,-1.9485258254818226e-12,2
0.19422397820780243,0.0008038442452932811,0.004583859266163755,2.8532831714369638e-05,1.0080727569870097e-08,7.892856780688522e-07,-2.204179313044757e-09,3
0.1955831178412225,0.001312627436676959,0.004630544985511694,3.855929571215574e-05,1.0433147470394594e-09,-3.747931691846731e-08,1.6259886242966995e-08,3
0.1949772476737695,0.0012247207203821585,0.004550922338409365,3.0978362582082076e-05,-1.078960696737842e-08,-1.0162257704572896e-06,4.344791981824281e-09,3
0.16988787478156636,0.0010925388544946522,1.3293801925787402e-06,5.759062140889659e-08,1.3682471509490659e-14,1.8885786308338845e-09,-8.167888955700457e-15,2
0.1598096006227766,5.234848333658425e-05,3.965983850993446e-05,3.131539691044328e-08,-1.725553675176823e-14,-5.311784380268845e-11,-3.0334520140415924e-14,1
0.19329559817292813,0.0002697793987626541,0.004606744315840604,7.371411443287978e-06,-9.025031974503215e-11,-1.2630417475007949e-08,1.355384082941366e-09,3
0.16925584172863684,0.000615192837370079,0.00013444316240973132,2.8520850395147544e-06,-5.58256843788042e-11,-6.082217513368994e-08,1.6031889606546004e-12,2
0.17064886672964197,0.0015235954254054138,8.830615212460553e-06,2.4162815502330855e-07,3.5225887638970075e-13,9.380712971641831e-09,-2.2123570625990044e-14,2
0.19338212175850228,0.0003268826534246242,0.004606627180256057,1.0928137412704267e-05,1.8359891055749081e-09,1.4508167485505915e-07,1.6251704850870875e-09,3
0.19481538516625269,0.001060981436334234,0.004584430008517438,2.7649196346392804e-05,-8.900072593055126e-09,-8.249139335713325e-07,4.206036126681029e-09,3
0.19515357251596394,0.0011350873726159705,0.004620250259388811,2.9770168174986213e-05,-1.073457898982069e-08,-9.77804002583705e-07,2.5827121782688055e-09,3
0.1679028532294739,0.0002647687516165811,9.068474509166923e-05,2.0944967296906558e-06,2.514079143139751e-11,3.345286749275376e-08,1.4184030425996015e-11,2
0.1669729305023897,0.00019252733210511338,1.3286129341862964e-05,2.07053779662692e-07,-2.4274577607342374e-13,-2.8382828633492938e-09,2.429216224424765e-13,2
0.19422298035982044,0.000731634657240771,0.004602954798403835,1.9373741506760103e-05,-5.529516439095883e-09,-5.038202130294512e-07,1.701794632850233e-09,3
0.19491047428160874,0.0010135729800977368,0.004627167331843479,3.3431958985748226e-05,7.414039433187983e-09,5.311832791888696e-07,-1.085975523416187e-08,3
0.19409039923854138,0.000734058247620405,0.00457532590710702,2.2970875745312902e-05,6.974603854064466e-09,5.785189262598081e-07,-2.609920806553687e-09,3
0.16897017966335154,0.0007433317799885489,2.0862883162949e-05,2.6274558421692563e-07,3.438676363765717e-13,6.719966408372443e-09,-5.100791426276648e-13,2
0.16840906376046505,0.000514620154353559,4.1726552190376025e-05,9.22032057430013e-07,-3.520486010981928e-12,-3.5016036536564658e-09,-4.507096658510698e-12,2
0.1670394424706493,4.339899926368938e-05,4.578942573702955e-05,4.311249976709618e-07,-2.9869865057111e-14,-2.6443098627526273e-09,1.9152902511424036e-12,2
0.19393893080481417,0.000627134045433204,0.004594337095537802,1.949894013788335e-05,1.7822961602581873e-09,1.1783757175046437e-07,-5.55736459515752e-09,3
0.1950178609278846,0.0011242514759337162,0.004609558265301072,4.0807835670370594e-05,1.769452577246642e-08,1.368003177074452e-06,3.911195594590122e-10,3
0.1670164236134259,3.0284447140924974e-05,4.104594724924058e-05,6.852210686419622e-07,2.7158023654993096e-12,2.871884563266564e-09,-2.4145697933969994e-12,2
0.193555246025134,0.00028664470028672126,0.004652145546580855,9.079176298173252e-06,-1.8649915179350544e-09,-1.5370456995998967e-07,-5.930438835752485e-11,3
0.19516325458595063,0.0010464462317674452,0.0046558076210805295,2.812805239987795e-05,-8.318664093851645e-09,-7.69372882084523e-07,5.866240007015906e-09,3
0.1690716326875712,0.0005471766713896506,0.0001362909134933739,3.222549829261499e-07,-2.1356134435417583e-12,6.643325360179157e-09,-1.4685169449766878e-14,2
0.1595553133079466,4.1124432140961796e-05,1.745153692482046e-05,9.035875119003764e-09,3.5841058414868535e-15,5.713377735153654e-11,-1.7058556526672717e-16,1
